@relation 'snake_game-weka.filters.unsupervised.attribute.Remove-R5-8,10-14,16-19,22-25,27'

@attribute snake_posX numeric
@attribute snake_posY numeric
@attribute food_posX numeric
@attribute food_posY numeric
@attribute good_move {RIGHT,LEFT,UP,DOWN}
@attribute previous_direction {1,2,3,4}
@attribute x_rel_pos {RIGHT,LEFT,SAME}
@attribute y_rel_pos {UP,DOWN,SAME}
@attribute direction {1,2,3,4}

@data
140,290,440,280,RIGHT,3,RIGHT,UP,2
150,290,440,280,RIGHT,3,RIGHT,UP,2
160,290,440,280,RIGHT,3,RIGHT,UP,2
170,290,440,280,RIGHT,3,RIGHT,UP,2
170,280,440,280,RIGHT,2,RIGHT,SAME,1
170,270,440,280,RIGHT,2,RIGHT,DOWN,1
180,270,440,280,RIGHT,1,RIGHT,DOWN,2
190,270,440,280,RIGHT,1,RIGHT,DOWN,2
200,270,440,280,RIGHT,1,RIGHT,DOWN,2
210,270,440,280,RIGHT,1,RIGHT,DOWN,2
220,270,440,280,RIGHT,1,RIGHT,DOWN,2
230,270,440,280,RIGHT,1,RIGHT,DOWN,2
240,270,440,280,RIGHT,1,RIGHT,DOWN,2
250,270,440,280,RIGHT,1,RIGHT,DOWN,2
260,270,440,280,RIGHT,1,RIGHT,DOWN,2
260,280,440,280,RIGHT,2,RIGHT,SAME,3
260,290,440,280,RIGHT,2,RIGHT,UP,3
260,300,440,280,RIGHT,2,RIGHT,UP,3
260,310,440,280,RIGHT,2,RIGHT,UP,3
260,320,440,280,RIGHT,2,RIGHT,UP,3
260,330,440,280,RIGHT,2,RIGHT,UP,3
260,340,440,280,RIGHT,2,RIGHT,UP,3
270,340,440,280,RIGHT,3,RIGHT,UP,2
280,340,440,280,RIGHT,3,RIGHT,UP,2
290,340,440,280,RIGHT,3,RIGHT,UP,2
300,340,440,280,RIGHT,3,RIGHT,UP,2
310,340,440,280,RIGHT,3,RIGHT,UP,2
320,340,440,280,RIGHT,3,RIGHT,UP,2
330,340,440,280,RIGHT,3,RIGHT,UP,2
340,340,440,280,RIGHT,3,RIGHT,UP,2
350,340,440,280,RIGHT,3,RIGHT,UP,2
360,340,440,280,RIGHT,3,RIGHT,UP,2
370,340,440,280,RIGHT,3,RIGHT,UP,2
380,340,440,280,RIGHT,3,RIGHT,UP,2
390,340,440,280,RIGHT,3,RIGHT,UP,2
400,340,440,280,RIGHT,3,RIGHT,UP,2
410,340,440,280,RIGHT,3,RIGHT,UP,2
420,340,440,280,RIGHT,3,RIGHT,UP,2
430,340,440,280,RIGHT,3,RIGHT,UP,2
440,340,440,280,UP,3,SAME,UP,2
450,340,440,280,UP,3,LEFT,UP,2
450,330,440,280,LEFT,2,LEFT,UP,1
450,320,440,280,LEFT,2,LEFT,UP,1
450,310,440,280,LEFT,2,LEFT,UP,1
450,300,440,280,LEFT,2,LEFT,UP,1
450,290,440,280,LEFT,2,LEFT,UP,1
450,280,440,280,LEFT,2,LEFT,SAME,1
440,280,170,320,LEFT,1,LEFT,DOWN,4
430,280,170,320,LEFT,1,LEFT,DOWN,4
420,280,170,320,LEFT,1,LEFT,DOWN,4
410,280,170,320,LEFT,1,LEFT,DOWN,4
400,280,170,320,LEFT,1,LEFT,DOWN,4
390,280,170,320,LEFT,1,LEFT,DOWN,4
380,280,170,320,LEFT,1,LEFT,DOWN,4
370,280,170,320,LEFT,1,LEFT,DOWN,4
360,280,170,320,LEFT,1,LEFT,DOWN,4
350,280,170,320,LEFT,1,LEFT,DOWN,4
350,290,170,320,LEFT,4,LEFT,DOWN,3
350,300,170,320,LEFT,4,LEFT,DOWN,3
340,300,170,320,LEFT,3,LEFT,DOWN,4
330,300,170,320,LEFT,3,LEFT,DOWN,4
320,300,170,320,LEFT,3,LEFT,DOWN,4
310,300,170,320,LEFT,3,LEFT,DOWN,4
300,300,170,320,LEFT,3,LEFT,DOWN,4
290,300,170,320,LEFT,3,LEFT,DOWN,4
280,300,170,320,LEFT,3,LEFT,DOWN,4
270,300,170,320,LEFT,3,LEFT,DOWN,4
260,300,170,320,LEFT,3,LEFT,DOWN,4
260,310,170,320,LEFT,4,LEFT,DOWN,3
250,310,170,320,LEFT,3,LEFT,DOWN,4
240,310,170,320,LEFT,3,LEFT,DOWN,4
230,310,170,320,LEFT,3,LEFT,DOWN,4
220,310,170,320,LEFT,3,LEFT,DOWN,4
210,310,170,320,LEFT,3,LEFT,DOWN,4
200,310,170,320,LEFT,3,LEFT,DOWN,4
190,310,170,320,LEFT,3,LEFT,DOWN,4
180,310,170,320,LEFT,3,LEFT,DOWN,4
170,310,170,320,DOWN,3,SAME,DOWN,4
170,320,310,110,RIGHT,4,RIGHT,UP,3
170,330,310,110,RIGHT,4,RIGHT,UP,3
170,340,310,110,RIGHT,4,RIGHT,UP,3
170,350,310,110,RIGHT,4,RIGHT,UP,3
170,360,310,110,RIGHT,4,RIGHT,UP,3
170,370,310,110,RIGHT,4,RIGHT,UP,3
180,370,310,110,RIGHT,3,RIGHT,UP,2
190,370,310,110,RIGHT,3,RIGHT,UP,2
200,370,310,110,RIGHT,3,RIGHT,UP,2
210,370,310,110,RIGHT,3,RIGHT,UP,2
220,370,310,110,RIGHT,3,RIGHT,UP,2
230,370,310,110,RIGHT,3,RIGHT,UP,2
240,370,310,110,RIGHT,3,RIGHT,UP,2
250,370,310,110,RIGHT,3,RIGHT,UP,2
260,370,310,110,RIGHT,3,RIGHT,UP,2
270,370,310,110,RIGHT,3,RIGHT,UP,2
280,370,310,110,RIGHT,3,RIGHT,UP,2
280,360,310,110,RIGHT,2,RIGHT,UP,1
280,350,310,110,RIGHT,2,RIGHT,UP,1
280,340,310,110,RIGHT,2,RIGHT,UP,1
280,330,310,110,RIGHT,2,RIGHT,UP,1
280,320,310,110,RIGHT,2,RIGHT,UP,1
280,310,310,110,RIGHT,2,RIGHT,UP,1
280,300,310,110,RIGHT,2,RIGHT,UP,1
290,300,310,110,RIGHT,1,RIGHT,UP,2
300,300,310,110,RIGHT,1,RIGHT,UP,2
300,290,310,110,RIGHT,2,RIGHT,UP,1
300,280,310,110,RIGHT,2,RIGHT,UP,1
300,270,310,110,RIGHT,2,RIGHT,UP,1
300,260,310,110,RIGHT,2,RIGHT,UP,1
300,250,310,110,RIGHT,2,RIGHT,UP,1
300,240,310,110,RIGHT,2,RIGHT,UP,1
310,240,310,110,UP,1,SAME,UP,2
310,230,310,110,UP,2,SAME,UP,1
310,220,310,110,UP,2,SAME,UP,1
310,210,310,110,UP,2,SAME,UP,1
310,200,310,110,UP,2,SAME,UP,1
310,190,310,110,UP,2,SAME,UP,1
310,180,310,110,UP,2,SAME,UP,1
310,170,310,110,UP,2,SAME,UP,1
310,160,310,110,UP,2,SAME,UP,1
310,150,310,110,UP,2,SAME,UP,1
310,140,310,110,UP,2,SAME,UP,1
310,130,310,110,UP,2,SAME,UP,1
310,120,310,110,UP,2,SAME,UP,1
310,110,20,310,LEFT,2,LEFT,DOWN,1
300,110,20,310,LEFT,1,LEFT,DOWN,4
290,110,20,310,LEFT,1,LEFT,DOWN,4
280,110,20,310,LEFT,1,LEFT,DOWN,4
270,110,20,310,LEFT,1,LEFT,DOWN,4
260,110,20,310,LEFT,1,LEFT,DOWN,4
250,110,20,310,LEFT,1,LEFT,DOWN,4
240,110,20,310,LEFT,1,LEFT,DOWN,4
230,110,20,310,LEFT,1,LEFT,DOWN,4
220,110,20,310,LEFT,1,LEFT,DOWN,4
210,110,20,310,LEFT,1,LEFT,DOWN,4
200,110,20,310,LEFT,1,LEFT,DOWN,4
190,110,20,310,LEFT,1,LEFT,DOWN,4
180,110,20,310,LEFT,1,LEFT,DOWN,4
170,110,20,310,LEFT,1,LEFT,DOWN,4
160,110,20,310,LEFT,1,LEFT,DOWN,4
150,110,20,310,LEFT,1,LEFT,DOWN,4
140,110,20,310,LEFT,1,LEFT,DOWN,4
130,110,20,310,LEFT,1,LEFT,DOWN,4
120,110,20,310,LEFT,1,LEFT,DOWN,4
110,110,20,310,LEFT,1,LEFT,DOWN,4
100,110,20,310,LEFT,1,LEFT,DOWN,4
90,110,20,310,LEFT,1,LEFT,DOWN,4
80,110,20,310,LEFT,1,LEFT,DOWN,4
70,110,20,310,LEFT,1,LEFT,DOWN,4
60,110,20,310,LEFT,1,LEFT,DOWN,4
50,110,20,310,LEFT,1,LEFT,DOWN,4
40,110,20,310,LEFT,1,LEFT,DOWN,4
30,110,20,310,LEFT,1,LEFT,DOWN,4
30,120,20,310,LEFT,4,LEFT,DOWN,3
30,130,20,310,LEFT,4,LEFT,DOWN,3
30,140,20,310,LEFT,4,LEFT,DOWN,3
30,150,20,310,LEFT,4,LEFT,DOWN,3
30,160,20,310,LEFT,4,LEFT,DOWN,3
30,170,20,310,LEFT,4,LEFT,DOWN,3
30,180,20,310,LEFT,4,LEFT,DOWN,3
30,190,20,310,LEFT,4,LEFT,DOWN,3
30,200,20,310,LEFT,4,LEFT,DOWN,3
20,200,20,310,DOWN,3,SAME,DOWN,4
20,210,20,310,DOWN,4,SAME,DOWN,3
20,220,20,310,DOWN,4,SAME,DOWN,3
20,230,20,310,DOWN,4,SAME,DOWN,3
20,240,20,310,DOWN,4,SAME,DOWN,3
20,250,20,310,DOWN,4,SAME,DOWN,3
20,260,20,310,DOWN,4,SAME,DOWN,3
20,270,20,310,DOWN,4,SAME,DOWN,3
20,280,20,310,DOWN,4,SAME,DOWN,3
20,290,20,310,DOWN,4,SAME,DOWN,3
20,300,20,310,DOWN,4,SAME,DOWN,3
20,310,410,20,RIGHT,4,RIGHT,UP,3
30,310,410,20,RIGHT,3,RIGHT,UP,2
40,310,410,20,RIGHT,3,RIGHT,UP,2
50,310,410,20,RIGHT,3,RIGHT,UP,2
60,310,410,20,RIGHT,3,RIGHT,UP,2
70,310,410,20,RIGHT,3,RIGHT,UP,2
80,310,410,20,RIGHT,3,RIGHT,UP,2
90,310,410,20,RIGHT,3,RIGHT,UP,2
100,310,410,20,RIGHT,3,RIGHT,UP,2
110,310,410,20,RIGHT,3,RIGHT,UP,2
120,310,410,20,RIGHT,3,RIGHT,UP,2
130,310,410,20,RIGHT,3,RIGHT,UP,2
140,310,410,20,RIGHT,3,RIGHT,UP,2
150,310,410,20,RIGHT,3,RIGHT,UP,2
160,310,410,20,RIGHT,3,RIGHT,UP,2
170,310,410,20,RIGHT,3,RIGHT,UP,2
180,310,410,20,RIGHT,3,RIGHT,UP,2
190,310,410,20,RIGHT,3,RIGHT,UP,2
200,310,410,20,RIGHT,3,RIGHT,UP,2
210,310,410,20,RIGHT,3,RIGHT,UP,2
220,310,410,20,RIGHT,3,RIGHT,UP,2
230,310,410,20,RIGHT,3,RIGHT,UP,2
240,310,410,20,RIGHT,3,RIGHT,UP,2
250,310,410,20,RIGHT,3,RIGHT,UP,2
260,310,410,20,RIGHT,3,RIGHT,UP,2
270,310,410,20,RIGHT,3,RIGHT,UP,2
280,310,410,20,RIGHT,3,RIGHT,UP,2
290,310,410,20,RIGHT,3,RIGHT,UP,2
300,310,410,20,RIGHT,3,RIGHT,UP,2
310,310,410,20,RIGHT,3,RIGHT,UP,2
320,310,410,20,RIGHT,3,RIGHT,UP,2
330,310,410,20,RIGHT,3,RIGHT,UP,2
340,310,410,20,RIGHT,3,RIGHT,UP,2
350,310,410,20,RIGHT,3,RIGHT,UP,2
360,310,410,20,RIGHT,3,RIGHT,UP,2
370,310,410,20,RIGHT,3,RIGHT,UP,2
370,300,410,20,RIGHT,2,RIGHT,UP,1
370,290,410,20,RIGHT,2,RIGHT,UP,1
370,280,410,20,RIGHT,2,RIGHT,UP,1
370,270,410,20,RIGHT,2,RIGHT,UP,1
370,260,410,20,RIGHT,2,RIGHT,UP,1
370,250,410,20,RIGHT,2,RIGHT,UP,1
370,240,410,20,RIGHT,2,RIGHT,UP,1
370,230,410,20,RIGHT,2,RIGHT,UP,1
370,220,410,20,RIGHT,2,RIGHT,UP,1
370,210,410,20,RIGHT,2,RIGHT,UP,1
370,200,410,20,RIGHT,2,RIGHT,UP,1
370,190,410,20,RIGHT,2,RIGHT,UP,1
370,180,410,20,RIGHT,2,RIGHT,UP,1
370,170,410,20,RIGHT,2,RIGHT,UP,1
370,160,410,20,RIGHT,2,RIGHT,UP,1
380,160,410,20,RIGHT,1,RIGHT,UP,2
390,160,410,20,RIGHT,1,RIGHT,UP,2
400,160,410,20,RIGHT,1,RIGHT,UP,2
410,160,410,20,UP,1,SAME,UP,2
420,160,410,20,UP,1,LEFT,UP,2
420,150,410,20,LEFT,2,LEFT,UP,1
420,140,410,20,LEFT,2,LEFT,UP,1
420,130,410,20,LEFT,2,LEFT,UP,1
420,120,410,20,LEFT,2,LEFT,UP,1
420,110,410,20,LEFT,2,LEFT,UP,1
420,100,410,20,LEFT,2,LEFT,UP,1
420,90,410,20,LEFT,2,LEFT,UP,1
420,80,410,20,LEFT,2,LEFT,UP,1
420,70,410,20,LEFT,2,LEFT,UP,1
420,60,410,20,LEFT,2,LEFT,UP,1
420,50,410,20,LEFT,2,LEFT,UP,1
420,40,410,20,LEFT,2,LEFT,UP,1
420,30,410,20,LEFT,2,LEFT,UP,1
420,20,410,20,LEFT,2,LEFT,SAME,1
410,20,260,240,LEFT,1,LEFT,DOWN,4
400,20,260,240,LEFT,1,LEFT,DOWN,4
390,20,260,240,LEFT,1,LEFT,DOWN,4
380,20,260,240,LEFT,1,LEFT,DOWN,4
370,20,260,240,LEFT,1,LEFT,DOWN,4
360,20,260,240,LEFT,1,LEFT,DOWN,4
350,20,260,240,LEFT,1,LEFT,DOWN,4
340,20,260,240,LEFT,1,LEFT,DOWN,4
330,20,260,240,LEFT,1,LEFT,DOWN,4
320,20,260,240,LEFT,1,LEFT,DOWN,4
310,20,260,240,LEFT,1,LEFT,DOWN,4
300,20,260,240,LEFT,1,LEFT,DOWN,4
290,20,260,240,LEFT,1,LEFT,DOWN,4
280,20,260,240,LEFT,1,LEFT,DOWN,4
270,20,260,240,LEFT,1,LEFT,DOWN,4
270,30,260,240,LEFT,4,LEFT,DOWN,3
270,40,260,240,LEFT,4,LEFT,DOWN,3
270,50,260,240,LEFT,4,LEFT,DOWN,3
270,60,260,240,LEFT,4,LEFT,DOWN,3
270,70,260,240,LEFT,4,LEFT,DOWN,3
270,80,260,240,LEFT,4,LEFT,DOWN,3
270,90,260,240,LEFT,4,LEFT,DOWN,3
270,100,260,240,LEFT,4,LEFT,DOWN,3
270,110,260,240,LEFT,4,LEFT,DOWN,3
270,120,260,240,LEFT,4,LEFT,DOWN,3
270,130,260,240,LEFT,4,LEFT,DOWN,3
270,140,260,240,LEFT,4,LEFT,DOWN,3
270,150,260,240,LEFT,4,LEFT,DOWN,3
270,160,260,240,LEFT,4,LEFT,DOWN,3
270,170,260,240,LEFT,4,LEFT,DOWN,3
270,180,260,240,LEFT,4,LEFT,DOWN,3
270,190,260,240,LEFT,4,LEFT,DOWN,3
270,200,260,240,LEFT,4,LEFT,DOWN,3
270,210,260,240,LEFT,4,LEFT,DOWN,3
270,220,260,240,LEFT,4,LEFT,DOWN,3
270,230,260,240,LEFT,4,LEFT,DOWN,3
270,240,260,240,LEFT,4,LEFT,SAME,3
260,240,310,130,UP,3,RIGHT,UP,4
250,240,310,130,UP,3,RIGHT,UP,4
240,240,310,130,UP,3,RIGHT,UP,4
230,240,310,130,UP,3,RIGHT,UP,4
220,240,310,130,UP,3,RIGHT,UP,4
210,240,310,130,UP,3,RIGHT,UP,4
200,240,310,130,UP,3,RIGHT,UP,4
190,240,310,130,UP,3,RIGHT,UP,4
180,240,310,130,UP,3,RIGHT,UP,4
180,230,310,130,RIGHT,4,RIGHT,UP,1
180,220,310,130,RIGHT,4,RIGHT,UP,1
180,210,310,130,RIGHT,4,RIGHT,UP,1
180,200,310,130,RIGHT,4,RIGHT,UP,1
180,190,310,130,RIGHT,4,RIGHT,UP,1
180,180,310,130,RIGHT,4,RIGHT,UP,1
180,170,310,130,RIGHT,4,RIGHT,UP,1
180,160,310,130,RIGHT,4,RIGHT,UP,1
180,150,310,130,RIGHT,4,RIGHT,UP,1
180,140,310,130,RIGHT,4,RIGHT,UP,1
180,130,310,130,RIGHT,4,RIGHT,SAME,1
190,130,310,130,RIGHT,1,RIGHT,SAME,2
200,130,310,130,RIGHT,1,RIGHT,SAME,2
210,130,310,130,RIGHT,1,RIGHT,SAME,2
220,130,310,130,RIGHT,1,RIGHT,SAME,2
230,130,310,130,RIGHT,1,RIGHT,SAME,2
240,130,310,130,RIGHT,1,RIGHT,SAME,2
250,130,310,130,RIGHT,1,RIGHT,SAME,2
260,130,310,130,RIGHT,1,RIGHT,SAME,2
270,130,310,130,RIGHT,1,RIGHT,SAME,2
280,130,310,130,RIGHT,1,RIGHT,SAME,2
290,130,310,130,RIGHT,1,RIGHT,SAME,2
300,130,310,130,RIGHT,1,RIGHT,SAME,2
310,130,220,350,DOWN,1,LEFT,DOWN,2
320,130,220,350,DOWN,1,LEFT,DOWN,2
330,130,220,350,DOWN,1,LEFT,DOWN,2
340,130,220,350,DOWN,1,LEFT,DOWN,2
350,130,220,350,DOWN,1,LEFT,DOWN,2
360,130,220,350,DOWN,1,LEFT,DOWN,2
360,140,220,350,LEFT,2,LEFT,DOWN,3
360,150,220,350,LEFT,2,LEFT,DOWN,3
360,160,220,350,LEFT,2,LEFT,DOWN,3
360,170,220,350,LEFT,2,LEFT,DOWN,3
360,180,220,350,LEFT,2,LEFT,DOWN,3
360,190,220,350,LEFT,2,LEFT,DOWN,3
360,200,220,350,LEFT,2,LEFT,DOWN,3
360,210,220,350,LEFT,2,LEFT,DOWN,3
360,220,220,350,LEFT,2,LEFT,DOWN,3
360,230,220,350,LEFT,2,LEFT,DOWN,3
360,240,220,350,LEFT,2,LEFT,DOWN,3
360,250,220,350,LEFT,2,LEFT,DOWN,3
360,260,220,350,LEFT,2,LEFT,DOWN,3
360,270,220,350,LEFT,2,LEFT,DOWN,3
360,280,220,350,LEFT,2,LEFT,DOWN,3
360,290,220,350,LEFT,2,LEFT,DOWN,3
360,300,220,350,LEFT,2,LEFT,DOWN,3
360,310,220,350,LEFT,2,LEFT,DOWN,3
360,320,220,350,LEFT,2,LEFT,DOWN,3
360,330,220,350,LEFT,2,LEFT,DOWN,3
360,340,220,350,LEFT,2,LEFT,DOWN,3
350,340,220,350,LEFT,3,LEFT,DOWN,4
340,340,220,350,LEFT,3,LEFT,DOWN,4
330,340,220,350,LEFT,3,LEFT,DOWN,4
320,340,220,350,LEFT,3,LEFT,DOWN,4
310,340,220,350,LEFT,3,LEFT,DOWN,4
300,340,220,350,LEFT,3,LEFT,DOWN,4
290,340,220,350,LEFT,3,LEFT,DOWN,4
280,340,220,350,LEFT,3,LEFT,DOWN,4
270,340,220,350,LEFT,3,LEFT,DOWN,4
260,340,220,350,LEFT,3,LEFT,DOWN,4
260,350,220,350,LEFT,4,LEFT,SAME,3
250,350,220,350,LEFT,3,LEFT,SAME,4
240,350,220,350,LEFT,3,LEFT,SAME,4
230,350,220,350,LEFT,3,LEFT,SAME,4
220,350,270,350,LEFT,3,RIGHT,SAME,4
210,350,270,350,LEFT,3,RIGHT,SAME,4
200,350,270,350,LEFT,3,RIGHT,SAME,4
190,350,270,350,LEFT,3,RIGHT,SAME,4
180,350,270,350,LEFT,3,RIGHT,SAME,4
170,350,270,350,LEFT,3,RIGHT,SAME,4
160,350,270,350,LEFT,3,RIGHT,SAME,4
150,350,270,350,LEFT,3,RIGHT,SAME,4
140,350,270,350,LEFT,3,RIGHT,SAME,4
140,360,270,350,RIGHT,4,RIGHT,UP,3
140,370,270,350,RIGHT,4,RIGHT,UP,3
150,370,270,350,RIGHT,3,RIGHT,UP,2
160,370,270,350,RIGHT,3,RIGHT,UP,2
170,370,270,350,RIGHT,3,RIGHT,UP,2
180,370,270,350,RIGHT,3,RIGHT,UP,2
190,370,270,350,RIGHT,3,RIGHT,UP,2
200,370,270,350,RIGHT,3,RIGHT,UP,2
210,370,270,350,RIGHT,3,RIGHT,UP,2
220,370,270,350,RIGHT,3,RIGHT,UP,2
230,370,270,350,RIGHT,3,RIGHT,UP,2
240,370,270,350,RIGHT,3,RIGHT,UP,2
250,370,270,350,RIGHT,3,RIGHT,UP,2
260,370,270,350,RIGHT,3,RIGHT,UP,2
270,370,270,350,UP,3,SAME,UP,2
270,360,270,350,UP,2,SAME,UP,1
270,350,270,230,RIGHT,2,SAME,UP,1
110,50,380,440,RIGHT,2,RIGHT,DOWN,2
120,50,380,440,RIGHT,2,RIGHT,DOWN,2
130,50,380,440,RIGHT,2,RIGHT,DOWN,2
140,50,380,440,RIGHT,2,RIGHT,DOWN,2
150,50,380,440,RIGHT,2,RIGHT,DOWN,2
160,50,380,440,RIGHT,2,RIGHT,DOWN,2
170,50,380,440,RIGHT,2,RIGHT,DOWN,2
180,50,380,440,RIGHT,2,RIGHT,DOWN,2
190,50,380,440,RIGHT,2,RIGHT,DOWN,2
200,50,380,440,RIGHT,2,RIGHT,DOWN,2
210,50,380,440,RIGHT,2,RIGHT,DOWN,2
220,50,380,440,RIGHT,2,RIGHT,DOWN,2
230,50,380,440,RIGHT,2,RIGHT,DOWN,2
240,50,380,440,RIGHT,2,RIGHT,DOWN,2
250,50,380,440,RIGHT,2,RIGHT,DOWN,2
260,50,380,440,RIGHT,2,RIGHT,DOWN,2
270,50,380,440,RIGHT,2,RIGHT,DOWN,2
280,50,380,440,RIGHT,2,RIGHT,DOWN,2
290,50,380,440,RIGHT,2,RIGHT,DOWN,2
300,50,380,440,RIGHT,2,RIGHT,DOWN,2
310,50,380,440,RIGHT,2,RIGHT,DOWN,2
320,50,380,440,RIGHT,2,RIGHT,DOWN,2
330,50,380,440,RIGHT,2,RIGHT,DOWN,2
340,50,380,440,RIGHT,2,RIGHT,DOWN,2
350,50,380,440,RIGHT,2,RIGHT,DOWN,2
350,60,380,440,RIGHT,2,RIGHT,DOWN,3
350,70,380,440,RIGHT,2,RIGHT,DOWN,3
350,80,380,440,RIGHT,2,RIGHT,DOWN,3
350,90,380,440,RIGHT,2,RIGHT,DOWN,3
350,100,380,440,RIGHT,2,RIGHT,DOWN,3
350,110,380,440,RIGHT,2,RIGHT,DOWN,3
350,120,380,440,RIGHT,2,RIGHT,DOWN,3
360,120,380,440,RIGHT,3,RIGHT,DOWN,2
370,120,380,440,RIGHT,3,RIGHT,DOWN,2
380,120,380,440,DOWN,3,SAME,DOWN,2
380,130,380,440,DOWN,2,SAME,DOWN,3
380,140,380,440,DOWN,2,SAME,DOWN,3
380,150,380,440,DOWN,2,SAME,DOWN,3
380,160,380,440,DOWN,2,SAME,DOWN,3
380,170,380,440,DOWN,2,SAME,DOWN,3
380,180,380,440,DOWN,2,SAME,DOWN,3
380,190,380,440,DOWN,2,SAME,DOWN,3
380,200,380,440,DOWN,2,SAME,DOWN,3
380,210,380,440,DOWN,2,SAME,DOWN,3
380,220,380,440,DOWN,2,SAME,DOWN,3
380,230,380,440,DOWN,2,SAME,DOWN,3
380,240,380,440,DOWN,2,SAME,DOWN,3
380,250,380,440,DOWN,2,SAME,DOWN,3
380,260,380,440,DOWN,2,SAME,DOWN,3
380,270,380,440,DOWN,2,SAME,DOWN,3
380,280,380,440,DOWN,2,SAME,DOWN,3
380,290,380,440,DOWN,2,SAME,DOWN,3
380,300,380,440,DOWN,2,SAME,DOWN,3
380,310,380,440,DOWN,2,SAME,DOWN,3
380,320,380,440,DOWN,2,SAME,DOWN,3
380,330,380,440,DOWN,2,SAME,DOWN,3
380,340,380,440,DOWN,2,SAME,DOWN,3
380,350,380,440,DOWN,2,SAME,DOWN,3
380,360,380,440,DOWN,2,SAME,DOWN,3
380,370,380,440,DOWN,2,SAME,DOWN,3
380,380,380,440,DOWN,2,SAME,DOWN,3
380,390,380,440,DOWN,2,SAME,DOWN,3
380,400,380,440,DOWN,2,SAME,DOWN,3
380,410,380,440,DOWN,2,SAME,DOWN,3
380,420,380,440,DOWN,2,SAME,DOWN,3
380,430,380,440,DOWN,2,SAME,DOWN,3
370,430,380,440,DOWN,3,RIGHT,DOWN,4
360,430,380,440,DOWN,3,RIGHT,DOWN,4
350,430,380,440,DOWN,3,RIGHT,DOWN,4
340,430,380,440,DOWN,3,RIGHT,DOWN,4
330,430,380,440,DOWN,3,RIGHT,DOWN,4
320,430,380,440,DOWN,3,RIGHT,DOWN,4
310,430,380,440,DOWN,3,RIGHT,DOWN,4
300,430,380,440,DOWN,3,RIGHT,DOWN,4
300,440,380,440,RIGHT,4,RIGHT,SAME,3
310,440,380,440,RIGHT,3,RIGHT,SAME,2
320,440,380,440,RIGHT,3,RIGHT,SAME,2
330,440,380,440,RIGHT,3,RIGHT,SAME,2
340,440,380,440,RIGHT,3,RIGHT,SAME,2
350,440,380,440,RIGHT,3,RIGHT,SAME,2
360,440,380,440,RIGHT,3,RIGHT,SAME,2
370,440,380,440,RIGHT,3,RIGHT,SAME,2
380,440,390,350,RIGHT,3,RIGHT,UP,2
380,430,390,350,RIGHT,2,RIGHT,UP,1
380,420,390,350,RIGHT,2,RIGHT,UP,1
380,410,390,350,RIGHT,2,RIGHT,UP,1
380,400,390,350,RIGHT,2,RIGHT,UP,1
380,390,390,350,RIGHT,2,RIGHT,UP,1
380,380,390,350,RIGHT,2,RIGHT,UP,1
380,370,390,350,RIGHT,2,RIGHT,UP,1
380,360,390,350,RIGHT,2,RIGHT,UP,1
380,350,390,350,RIGHT,2,RIGHT,SAME,1
390,350,10,340,UP,1,LEFT,UP,2
400,350,10,340,UP,1,LEFT,UP,2
410,350,10,340,UP,1,LEFT,UP,2
420,350,10,340,UP,1,LEFT,UP,2
430,350,10,340,UP,1,LEFT,UP,2
430,340,10,340,LEFT,2,LEFT,SAME,1
430,330,10,340,LEFT,2,LEFT,DOWN,1
430,320,10,340,LEFT,2,LEFT,DOWN,1
420,320,10,340,LEFT,1,LEFT,DOWN,4
410,320,10,340,LEFT,1,LEFT,DOWN,4
400,320,10,340,LEFT,1,LEFT,DOWN,4
390,320,10,340,LEFT,1,LEFT,DOWN,4
380,320,10,340,LEFT,1,LEFT,DOWN,4
370,320,10,340,LEFT,1,LEFT,DOWN,4
360,320,10,340,LEFT,1,LEFT,DOWN,4
350,320,10,340,LEFT,1,LEFT,DOWN,4
340,320,10,340,LEFT,1,LEFT,DOWN,4
330,320,10,340,LEFT,1,LEFT,DOWN,4
320,320,10,340,LEFT,1,LEFT,DOWN,4
310,320,10,340,LEFT,1,LEFT,DOWN,4
300,320,10,340,LEFT,1,LEFT,DOWN,4
290,320,10,340,LEFT,1,LEFT,DOWN,4
280,320,10,340,LEFT,1,LEFT,DOWN,4
270,320,10,340,LEFT,1,LEFT,DOWN,4
260,320,10,340,LEFT,1,LEFT,DOWN,4
250,320,10,340,LEFT,1,LEFT,DOWN,4
240,320,10,340,LEFT,1,LEFT,DOWN,4
230,320,10,340,LEFT,1,LEFT,DOWN,4
220,320,10,340,LEFT,1,LEFT,DOWN,4
210,320,10,340,LEFT,1,LEFT,DOWN,4
200,320,10,340,LEFT,1,LEFT,DOWN,4
190,320,10,340,LEFT,1,LEFT,DOWN,4
180,320,10,340,LEFT,1,LEFT,DOWN,4
170,320,10,340,LEFT,1,LEFT,DOWN,4
160,320,10,340,LEFT,1,LEFT,DOWN,4
150,320,10,340,LEFT,1,LEFT,DOWN,4
140,320,10,340,LEFT,1,LEFT,DOWN,4
130,320,10,340,LEFT,1,LEFT,DOWN,4
120,320,10,340,LEFT,1,LEFT,DOWN,4
110,320,10,340,LEFT,1,LEFT,DOWN,4
100,320,10,340,LEFT,1,LEFT,DOWN,4
90,320,10,340,LEFT,1,LEFT,DOWN,4
80,320,10,340,LEFT,1,LEFT,DOWN,4
70,320,10,340,LEFT,1,LEFT,DOWN,4
